[0,1,5,3] 0,110971,0,140410,0,0,0,0
[0,1,5,4] 0,110971,0,0,111327,0,0,0
[0,1,5,5] 0,110971,0,0,0,96820,0,0
[0,1,5,6] 0,110971,0,0,0,0,111327,0
[0,1,5,7] 0,110971,0,0,0,0,0,125878
[0,1,6,0] 139345,111326,0,0,0,0,0,0
[0,1,6,1] 0,461442,0,0,0,0,0,0
[0,1,6,2] 0,111326,110453,0,0,0,0,0
[0,1,6,3] 0,111326,0,124879,0,0,0,0
[0,1,6,4] 0,111326,0,0,124879,0,0,0
[0,1,6,5] 0,111326,0,0,0,110453,0,0
[0,1,6,6] 0,111326,0,0,0,0,96010,0
[0,1,6,7] 0,111326,0,0,0,0,0,110453
[0,1,7,0] 154148,110039,0,0,0,0,0,0
[0,1,7,1] 0,555599,0,0,0,0,0,0
[0,1,7,2] 0,110039,125152,0,0,0,0,0
[0,1,7,3] 0,110039,0,110631,0,0,0,0
[0,1,7,4] 0,110039,0,0,139654,0,0,0
[0,1,7,5] 0,110039,0,0,0,125152,0,0
[0,1,7,6] 0,110039,0,0,0,0,110631,0
[0,1,7,7] 0,110039,0,0,0,0,0,96097
[0,2,0,0] 95663,0,0,0,0,0,0,0
[0,2,0,1] 0,110113,0,0,0,0,0,0
[0,2,0,2] 0,0,124550,0,0,0,0,0
[0,2,0,3] 0,0,0,138968,0,0,0,0
[0,2,0,4] 0,0,0,0,110113,0,0,0
[0,2,0,5] 0,0,0,0,0,124550,0,0
[0,2,0,6] 0,0,0,0,0,0,138968,0
[0,2,0,7] 0,0,0,0,0,0,0,153378
[0,2,1,0] 110266,0,124311,0,0,0,0,0
[0,2,1,1] 0,95762,124311,0,0,0,0,0
[0,2,1,2] 0,0,305001,0,0,0,0,0
[0,2,1,3] 0,0,190070,124230,0,0,0,0
[0,2,1,4] 0,0,124311,0,124757,0,0,0
[0,2,1,5] 0,0,124311,0,0,110266,0,0
[0,2,1,6] 0,0,190070,0,0,0,124230,0
[0,2,1,7] 0,0,190070,0,0,0,0,133486
[0,2,2,0] 126112,0,126224,0,0,0,0,0
[0,2,2,1] 0,111549,126224,0,0,0,0,0
[0,2,2,2] 0,0,397229,0,0,0,0,0
[0,2,2,3] 0,0,126224,111549,0,0,0,0
[0,2,2,4] 0,0,126224,0,140656,0,0,0
[0,2,2,5] 0,0,126224,0,0,126112,0,0
[0,2,2,6] 0,0,126224,0,0,0,111549,0
[0,2,2,7] 0,0,126224,0,0,0,0,126112
[0,2,3,0] 141380,0,125018,0,0,0,0,0
[0,2,3,1] 0,126782,125018,0,0,0,0,0
[0,2,3,2] 0,0,461994,0,0,0,0,0
[0,2,3,3] 0,0,125018,97535,0,0,0,0
[0,2,3,4] 0,0,125018,0,155970,0,0,0
[0,2,3,5] 0,0,125018,0,0,141380,0,0
[0,2,3,6] 0,0,125018,0,0,0,126782,0
[0,2,3,7] 0,0,125018,0,0,0,0,112165
